time [d]	Qevap [W]	mdot [kg/s]
967	-9.44593	0.000753264
968	-15.7599	0.00125677
969	-13.37401	0.001066508
970	-16.57968	0.001322143
971	-29.80627	0.002376895
972	-43.77607	0.003490915
973	-57.56894	0.004590825
974	-56.74318	0.004524975
975	-36.03184	0.002873352
976	-27.33497	0.002179822
977	-26.42081	0.002106923
978	-32.29525	0.002575379
979	-25.79265	0.00205683
980	-21.26579	0.001695837
981	-16.36739	0.001305214
982	-24.0851	0.001920662
983	-29.11324	0.00232163
984	-35.25613	0.002811493
985	-49.46487	0.003944567
986	-42.90312	0.003421301
987	-55.24506	0.004405508
988	-111.71394	0.008908608
989	-75.52285	0.006022556
990	-125.00241	0.009968295
991	-115.60081	0.009218565
992	-129.44672	0.010322705
993	-258.0292	0.020576491
994	-434.32493	0.034635162
995	-1149.98559	0.09170539
996	-740.68943	0.059066142
997	-829.73085	0.066166734
998	-817.82545	0.065217341
999	-507.83356	0.040497094
1000	-326.68662	0.026051565
1001	-356.04166	0.028392477
1002	-261.62708	0.020863404
1003	-300.97067	0.024000851
1004	-147.63944	0.01177348
1005	-135.43036	0.01079987
1006	-188.35739	0.015020525
1007	-815.7227	0.065049657
1008	-1499.54818	0.119581194
1009	-1403.03085	0.111884438
1010	-1005.01492	0.080144731
1011	-766.16358	0.061097574
1012	-1105.89687	0.088189543
1013	-1129.17389	0.090045765
1014	-1004.84683	0.080131327
1015	-903.15095	0.072021607
1016	-887.7804	0.070795885
1017	-719.69495	0.057391942
1018	-759.34534	0.060553854
1019	-518.76864	0.04136911
1020	-862.6956	0.068795502
1021	-1119.96105	0.089311088
1022	-1404.93301	0.112036126
1023	-1262.79946	0.100701712
1024	-995.32719	0.079372184
1025	-757.30447	0.060391106
1026	-703.29818	0.056084384
1027	-834.90355	0.066579231
1028	-1411.96354	0.112596774
1029	-1745.22959	0.139173013
1030	-1126.49316	0.08983199
1031	-1182.623	0.094308054
1032	-1908.33409	0.152179752
1033	-1900.54553	0.151558655
1034	-1525.55312	0.121654954
1035	-1395.56079	0.111288739
1036	-1275.68103	0.101728949
1037	-1357.86573	0.108282754
1038	-1186.20606	0.094593785
1039	-1711.61016	0.136492039
1040	-1677.21216	0.133748976
1041	-1367.24679	0.109030844
1042	-1461.61717	0.116556393
1043	-1522.05846	0.121376273
1044	-1209.48308	0.096450007
1045	-1184.55753	0.094462323
1046	-1705.08975	0.13597207
1047	-1791.75711	0.142883342
1048	-1644.42733	0.131134556
1049	-1197.48044	0.095492859
1050	-1641.96487	0.130938188
1051	-2360.5569	0.188242178
1052	-2337.37413	0.186393471
1053	-2242.57033	0.17883336
1054	-2676.00749	0.213397726
1055	-2925.79404	0.233316909
1056	-2615.26538	0.208553859
1057	-1862.08672	0.148491764
1058	-2010.04466	0.160290642
1059	-2277.27201	0.181600639
1060	-2624.05364	0.209254677
1061	-3041.78706	0.242566752
1062	-3073.65175	0.245107795
1063	-2375.54694	0.189437555
1064	-1872.16367	0.149295349
1065	-1847.86914	0.147357986
1066	-1879.00544	0.149840945
1067	-1773.75601	0.141447848
1068	-1741.03605	0.1388386
1069	-1527.51417	0.121811338
1070	-1333.66571	0.106352927
1071	-1863.77061	0.148626045
1072	-2719.65967	0.216878762
1073	-2412.95015	0.192420267
1074	-2580.40146	0.205773641
1075	-2687.07543	0.214280338
1076	-2916.92921	0.232609985
1077	-3143.35619	0.250666363
1078	-3081.57603	0.245739715
1079	-2974.43614	0.237195864
1080	-3404.31078	0.271476139
1081	-2904.91175	0.231651655
1082	-2429.70078	0.193756043
1083	-2740.40351	0.218532976
1084	-3141.27411	0.250500328
1085	-2424.11533	0.193310632
1086	-1528.01558	0.121851322
1087	-2677.90666	0.213549175
1088	-2537.24471	0.202332114
1089	-2760.40115	0.220127683
1090	-3150.10956	0.251204909
1091	-2034.12092	0.162210599
1092	-2534.75872	0.20213387
1093	-2740.31498	0.218525915
1094	-2850.23882	0.227291773
1095	-3032.52404	0.241828074
1096	-2460.14418	0.196183746
1097	-2036.96376	0.162437301
1098	-2296.97182	0.183171596
1099	-1977.42194	0.15768915
1100	-1536.21403	0.122505106
1101	-1730.66998	0.13801196
1102	-2327.86931	0.185635511
1103	-2328.53881	0.185688901
1104	-2548.637	0.20324059
1105	-2770.33653	0.220919979
1106	-3034.18141	0.241960241
1107	-2920.70103	0.232910768
1108	-3256.99283	0.259728296
1109	-2961.96745	0.236201551
1110	-2760.46303	0.220132618
1111	-2094.44716	0.167021305
1112	-2216.89273	0.176785704
1113	-2242.62636	0.178837828
1114	-2443.44945	0.194852428
1115	-2273.9366	0.181334657
1116	-2581.02663	0.205823496
1117	-3001.49382	0.239353574
1118	-3529.06255	0.281424446
1119	-3532.61025	0.281707357
1120	-3711.13548	0.295943818
1121	-3258.97754	0.259886566
1122	-3290.04598	0.262364114
1123	-2377.79126	0.189616528
1124	-1763.42543	0.140624038
1125	-1632.3892	0.130174577
1126	-2151.26405	0.171552157
1127	-2168.21228	0.172903691
1128	-1970.86032	0.157165895
1129	-2199.55216	0.175402884
1130	-2418.76271	0.192883789
1131	-2438.47734	0.194455928
1132	-2462.43855	0.196366711
1133	-2902.50233	0.231459515
1134	-2989.05178	0.238361386
1135	-2400.00956	0.191388322
1136	-2046.50108	0.163197853
1137	-1798.2185	0.143398605
1138	-1818.81778	0.14504129
1139	-1723.57159	0.137445901
1140	-1443.38896	0.115102788
1141	-1268.3879	0.101147361
1142	-2027.6035	0.16169087
1143	-2203.84606	0.1757453
1144	-1936.37093	0.154415544
1145	-1993.66544	0.158984485
1146	-2005.72125	0.159945873
1147	-2111.40722	0.168373781
1148	-2297.80642	0.183238151
1149	-2789.35813	0.222436852
1150	-3018.52187	0.240711472
1151	-2016.75084	0.160825426
1152	-1967.87578	0.156927893
1153	-2072.12265	0.165241041
1154	-1759.15519	0.140283508
1155	-1854.30115	0.147870905
1156	-1890.74275	0.150776934
1157	-2197.54977	0.175243203
1158	-2698.8039	0.215215621
1159	-2161.80406	0.172392669
1160	-1967.65166	0.156910021
1161	-1979.59541	0.157862472
1162	-1651.40482	0.131690975
1163	-1911.44824	0.152428089
1164	-1077.78632	0.085947872
1165	-1007.07048	0.080308651
1166	-769.52551	0.061365671
1167	-695.17045	0.055436241
1168	-648.56623	0.051719795
1169	-598.32877	0.047713618
1170	-853.72456	0.068080108
1171	-782.9172	0.062433588
1172	-796.87816	0.063546903
1173	-950.01179	0.075758515
1174	-821.96595	0.065547524
1175	-732.72394	0.058430936
1176	-781.23032	0.062299068
1177	-960.15959	0.076567751
1178	-1519.69922	0.121188136
1179	-1369.85966	0.109239207
1180	-1759.66232	0.140323949
1181	-2024.32698	0.161429584
1182	-1666.98766	0.132933626
1183	-1234.22585	0.098423114
1184	-612.96209	0.04888055
1185	-563.12568	0.044906354
1186	-458.89363	0.036594389
1187	-658.8556	0.052540319
1188	-1552.66098	0.123816666
1189	-2031.30746	0.161986241
1190	-1512.06107	0.120579033
1191	-1192.82969	0.095121985
1192	-754.559	0.060172169
1193	-835.07749	0.066593102
1194	-1668.21447	0.133031457
1195	-1491.11079	0.118908357
1196	-1779.55973	0.141910664
1197	-1752.01247	0.139713913
1198	-1101.30813	0.087823615
1199	-1095.55446	0.087364789
1200	-1045.68568	0.083388013
1201	-850.04998	0.067787079
1202	-807.1999	0.064370008
1203	-770.32176	0.061429168
1204	-456.78204	0.036426
1205	-300.07419	0.023929361
1206	-384.65063	0.030673894
1207	-633.32256	0.050504191
1208	-538.9345	0.042977233
1209	-184.99247	0.014752191
1210	-73.24915	0.005841241
1211	-232.48147	0.018539192
1212	-426.03795	0.033974318
1213	-255.80269	0.020398938
1214	-86.34886	0.006885874
1215	-40.43481	0.003224467
1216	-44.13578	0.003519599
1217	-29.21061	0.002329395
1218	-36.29431	0.002894284
1219	-249.19674	0.019872148
1220	-538.08807	0.042909734
1221	-650.89895	0.051905818
1222	-128.35251	0.010235447
1223	-104.15535	0.00830585
1224	-142.46973	0.011361223
1225	-146.89038	0.011713746
1226	-74.98608	0.005979752
1227	-179.24764	0.014294071
1228	-468.35425	0.037348823
1229	-412.139	0.032865949
1230	-333.55504	0.026599286
1231	-285.01915	0.0227288
1232	-218.84785	0.017451981
1233	-205.12583	0.016357722
1234	-229.671	0.018315072
1235	-369.01761	0.029427242
1236	-486.5913	0.038803135
1237	-174.68256	0.013930029
1238	-96.70895	0.007712038
1239	-68.77832	0.005484714
1240	-67.98207	0.005421217
1241	-40.83586	0.003256448
1242	-33.43067	0.002665923
1243	-15.4414	0.001231372
1244	-37.10226	0.002958713
1245	-113.3418	0.009038422
1246	-196.89488	0.015701347
1247	-150.38218	0.0119922
1248	-154.82935	0.012346838
1249	-133.87023	0.010675457
1250	-100.50144	0.008014469
1251	-83.70947	0.006675396
1252	-149.1022	0.011890128
1253	-190.99678	0.015231003
1254	-172.90715	0.013788449
1255	-35.54525	0.00283455
1256	-12.23573	0.000975736
1257	-17.02207	0.001357422
1258	-14.88695	0.001187157
1259	-10.15664	0.000809939
1260	-3.96656	0.000316312
1261	-5.64746	0.000450355
1262	-19.34296	0.001542501
1263	-31.88536	0.002542692
1264	-21.40138	0.001706649
1265	-3.24987	0.00025916
1266	-3.26456	0.000260332
1267	-4.25256	0.000339119
1268	-1.3	0.000103668
1269	-2.81931	0.000224826
1270	-5.24056	0.000417907
1271	-4.61526	0.000368043
1272	-1.3	0.000103668
1273	-11.40698	0.000909648
1274	-17.12828	0.001365892
1275	-11.21822	0.000894595
1276	-16.41458	0.001308978
1277	-13.81341	0.001101547
1278	-6.53809	0.000521379
1279	-4.25555	0.000339359
1280	-15.52681	0.001238182
1281	-25.65108	0.002045541
1282	-23.40091	0.001866102
1283	-33.7935	0.002694857
1284	-25.95476	0.002069757
1285	-9.09792	0.000725512
1286	-2.6689	0.000212831
1287	-1.3	0.000103668
1288	-1.3	0.000103668
1289	-1.3	0.000103668
1290	-8.89447	0.000709288
1291	-9.04189	0.000721044
1292	-9.43995	0.000752787
1293	-3.25871	0.000259865
1294	-1.3	0.000103668
1295	-1.3	0.000103668
1296	-1.3	0.000103668
1297	-1.3	0.000103668
1298	-4.73616	0.000377684
1299	-7.23112	0.000576645
1300	-3.57136	0.000284798
1301	-4.22903	0.000337243
1302	-5.99547	0.000478108
1303	-1.3	0.000103668
1304	-1.3	0.000103668
1305	-1.3	0.000103668
1306	-1.99056	0.000158737
1307	-3.20853	0.000255863
1308	-6.99816	0.000558067
1309	-5.81555	0.000463759
1310	-7.11906	0.000567709
1311	-11.30974	0.000901893
1312	-10.64323	0.000848743
1313	-8.14528	0.000649544
1314	-2.73078	0.000217766
1315	-1.3	0.000103668
1316	-1.3	0.000103668
1317	-1.3	0.000103668
1318	-1.3	0.000103668
1319	-1.3	0.000103668
1320	-1.3	0.000103668
1321	-1.3	0.000103668
1322	-1.3	0.000103668
1323	-1.40075	0.000111703
1324	-1.3	0.000103668
1325	-1.3	0.000103668
1326	-5.47638	0.000436713
1327	-3.51819	0.000280557
1328	-18.78851	0.001498286
1329	-8.04505	0.000641551
1330	-5.75653	0.000459053
1331	-3.69226	0.000294438
1332	-9.44593	0.000753264
1333	-15.7599	0.00125677
1334	-13.37401	0.001066508
1335	-16.57968	0.001322143
1336	-29.80627	0.002376895
1337	-43.77607	0.003490915
1338	-57.56894	0.004590825
1339	-56.74318	0.004524975
1340	-36.03184	0.002873352
1341	-27.33497	0.002179822
1342	-26.42081	0.002106923
1343	-32.29525	0.002575379
1344	-25.79265	0.00205683
1345	-21.26579	0.001695837
1346	-16.36739	0.001305214
1347	-24.0851	0.001920662
1348	-29.11324	0.00232163
1349	-35.25613	0.002811493
1350	-49.46487	0.003944567
1351	-42.90312	0.003421301
1352	-55.24506	0.004405508
1353	-111.71394	0.008908608
1354	-75.52285	0.006022556
1355	-125.00241	0.009968295
1356	-115.60081	0.009218565
1357	-129.44672	0.010322705
1358	-258.0292	0.020576491
1359	-434.32493	0.034635162
1360	-1149.98559	0.09170539
1361	-740.68943	0.059066142
1362	-829.73085	0.066166734
1363	-817.82545	0.065217341
1364	-507.83356	0.040497094
1365	-326.68662	0.026051565
1366	-356.04166	0.028392477
1367	-261.62708	0.020863404
1368	-300.97067	0.024000851
1369	-147.63944	0.01177348
1370	-135.43036	0.01079987
1371	-188.35739	0.015020525
1372	-815.7227	0.065049657
1373	-1499.54818	0.119581194
1374	-1403.03085	0.111884438
1375	-1005.01492	0.080144731
1376	-766.16358	0.061097574
1377	-1105.89687	0.088189543
1378	-1129.17389	0.090045765
1379	-1004.84683	0.080131327
1380	-903.15095	0.072021607
1381	-887.7804	0.070795885
1382	-719.69495	0.057391942
1383	-759.34534	0.060553854
1384	-518.76864	0.04136911
1385	-862.6956	0.068795502
1386	-1119.96105	0.089311088
1387	-1404.93301	0.112036126
1388	-1262.79946	0.100701712
1389	-995.32719	0.079372184
1390	-757.30447	0.060391106
1391	-703.29818	0.056084384
1392	-834.90355	0.066579231
1393	-1411.96354	0.112596774
1394	-1745.22959	0.139173013
1395	-1126.49316	0.08983199
1396	-1182.623	0.094308054
1397	-1908.33409	0.152179752
1398	-1900.54553	0.151558655
1399	-1525.55312	0.121654954
1400	-1395.56079	0.111288739
1401	-1275.68103	0.101728949
1402	-1357.86573	0.108282754
1403	-1186.20606	0.094593785
1404	-1711.61016	0.136492039
1405	-1677.21216	0.133748976
1406	-1367.24679	0.109030844
1407	-1461.61717	0.116556393
1408	-1522.05846	0.121376273
1409	-1209.48308	0.096450007
1410	-1184.55753	0.094462323
1411	-1705.08975	0.13597207
1412	-1791.75711	0.142883342
1413	-1644.42733	0.131134556
1414	-1197.48044	0.095492859
1415	-1641.96487	0.130938188
1416	-2360.5569	0.188242178
1417	-2337.37413	0.186393471
1418	-2242.57033	0.17883336
1419	-2676.00749	0.213397726
1420	-2925.79404	0.233316909
1421	-2615.26538	0.208553859
1422	-1862.08672	0.148491764
1423	-2010.04466	0.160290642
1424	-2277.27201	0.181600639
1425	-2624.05364	0.209254677
1426	-3041.78706	0.242566752
1427	-3073.65175	0.245107795
1428	-2375.54694	0.189437555
1429	-1872.16367	0.149295349
1430	-1847.86914	0.147357986
1431	-1879.00544	0.149840945
1432	-1773.75601	0.141447848
1433	-1741.03605	0.1388386
1434	-1527.51417	0.121811338
1435	-1333.66571	0.106352927
1436	-1863.77061	0.148626045
1437	-2719.65967	0.216878762
1438	-2412.95015	0.192420267
1439	-2580.40146	0.205773641
1440	-2687.07543	0.214280338
1441	-2916.92921	0.232609985
1442	-3143.35619	0.250666363
1443	-3081.57603	0.245739715
1444	-2974.43614	0.237195864
1445	-3404.31078	0.271476139
1446	-2904.91175	0.231651655
1447	-2429.70078	0.193756043
1448	-2740.40351	0.218532976
1449	-3141.27411	0.250500328
1450	-2424.11533	0.193310632
1451	-1528.01558	0.121851322
1452	-2677.90666	0.213549175
1453	-2537.24471	0.202332114
1454	-2760.40115	0.220127683
1455	-3150.10956	0.251204909
1456	-2034.12092	0.162210599
1457	-2534.75872	0.20213387
1458	-2740.31498	0.218525915
1459	-2850.23882	0.227291773
1460	-3032.52404	0.241828074
1461	-2460.14418	0.196183746
1462	-2036.96376	0.162437301
1463	-2296.97182	0.183171596
1464	-1977.42194	0.15768915
1465	-1536.21403	0.122505106
1466	-1730.66998	0.13801196
1467	-2327.86931	0.185635511
1468	-2328.53881	0.185688901
1469	-2548.637	0.20324059
1470	-2770.33653	0.220919979
1471	-3034.18141	0.241960241
1472	-2920.70103	0.232910768
1473	-3256.99283	0.259728296
1474	-2961.96745	0.236201551
1475	-2760.46303	0.220132618
1476	-2094.44716	0.167021305
1477	-2216.89273	0.176785704
1478	-2242.62636	0.178837828
1479	-2443.44945	0.194852428
1480	-2273.9366	0.181334657
1481	-2581.02663	0.205823496
1482	-3001.49382	0.239353574
1483	-3529.06255	0.281424446
1484	-3532.61025	0.281707357
1485	-3711.13548	0.295943818
1486	-3258.97754	0.259886566
1487	-3290.04598	0.262364114
1488	-2377.79126	0.189616528
1489	-1763.42543	0.140624038
1490	-1632.3892	0.130174577
1491	-2151.26405	0.171552157
1492	-2168.21228	0.172903691
1493	-1970.86032	0.157165895
1494	-2199.55216	0.175402884
1495	-2418.76271	0.192883789
1496	-2438.47734	0.194455928
1497	-2462.43855	0.196366711
1498	-2902.50233	0.231459515
1499	-2989.05178	0.238361386
1500	-2400.00956	0.191388322
1501	-2046.50108	0.163197853
1502	-1798.2185	0.143398605
1503	-1818.81778	0.14504129
1504	-1723.57159	0.137445901
1505	-1443.38896	0.115102788
1506	-1268.3879	0.101147361
1507	-2027.6035	0.16169087
1508	-2203.84606	0.1757453
1509	-1936.37093	0.154415544
1510	-1993.66544	0.158984485
1511	-2005.72125	0.159945873
1512	-2111.40722	0.168373781
1513	-2297.80642	0.183238151
1514	-2789.35813	0.222436852
1515	-3018.52187	0.240711472
1516	-2016.75084	0.160825426
1517	-1967.87578	0.156927893
1518	-2072.12265	0.165241041
1519	-1759.15519	0.140283508
1520	-1854.30115	0.147870905
1521	-1890.74275	0.150776934
1522	-2197.54977	0.175243203
1523	-2698.8039	0.215215621
1524	-2161.80406	0.172392669
1525	-1967.65166	0.156910021
1526	-1979.59541	0.157862472
1527	-1651.40482	0.131690975
1528	-1911.44824	0.152428089
1529	-1077.78632	0.085947872
1530	-1007.07048	0.080308651
1531	-769.52551	0.061365671
1532	-695.17045	0.055436241
1533	-648.56623	0.051719795
1534	-598.32877	0.047713618
1535	-853.72456	0.068080108
1536	-782.9172	0.062433588
1537	-796.87816	0.063546903
1538	-950.01179	0.075758515
1539	-821.96595	0.065547524
1540	-732.72394	0.058430936
1541	-781.23032	0.062299068
1542	-960.15959	0.076567751
1543	-1519.69922	0.121188136
1544	-1369.85966	0.109239207
1545	-1759.66232	0.140323949
1546	-2024.32698	0.161429584
1547	-1666.98766	0.132933626
1548	-1234.22585	0.098423114
1549	-612.96209	0.04888055
1550	-563.12568	0.044906354
1551	-458.89363	0.036594389
1552	-658.8556	0.052540319
1553	-1552.66098	0.123816666
1554	-2031.30746	0.161986241
1555	-1512.06107	0.120579033
1556	-1192.82969	0.095121985
1557	-754.559	0.060172169
1558	-835.07749	0.066593102
1559	-1668.21447	0.133031457
1560	-1491.11079	0.118908357
1561	-1779.55973	0.141910664
1562	-1752.01247	0.139713913
1563	-1101.30813	0.087823615
1564	-1095.55446	0.087364789
1565	-1045.68568	0.083388013
1566	-850.04998	0.067787079
1567	-807.1999	0.064370008
1568	-770.32176	0.061429168
1569	-456.78204	0.036426
1570	-300.07419	0.023929361
1571	-384.65063	0.030673894
1572	-633.32256	0.050504191
1573	-538.9345	0.042977233
1574	-184.99247	0.014752191
1575	-73.24915	0.005841241
1576	-232.48147	0.018539192
1577	-426.03795	0.033974318
1578	-255.80269	0.020398938
1579	-86.34886	0.006885874
1580	-40.43481	0.003224467
1581	-44.13578	0.003519599
1582	-29.21061	0.002329395
1583	-36.29431	0.002894284
1584	-249.19674	0.019872148
1585	-538.08807	0.042909734
1586	-650.89895	0.051905818
1587	-128.35251	0.010235447
1588	-104.15535	0.00830585
1589	-142.46973	0.011361223
1590	-146.89038	0.011713746
1591	-74.98608	0.005979752
1592	-179.24764	0.014294071
1593	-468.35425	0.037348823
1594	-412.139	0.032865949
1595	-333.55504	0.026599286
1596	-285.01915	0.0227288
1597	-218.84785	0.017451981
1598	-205.12583	0.016357722
1599	-229.671	0.018315072
1600	-369.01761	0.029427242
1601	-486.5913	0.038803135
1602	-174.68256	0.013930029
1603	-96.70895	0.007712038
1604	-68.77832	0.005484714
1605	-67.98207	0.005421217
1606	-40.83586	0.003256448
1607	-33.43067	0.002665923
1608	-15.4414	0.001231372
1609	-37.10226	0.002958713
